Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
10,3,-12.0627,-5.38788,-625.319,-187418,13236.8,3662.29,71.1681,378.33,7.86,-1.58172,9.66339,-129.946,4483.06,-1149.17,2088.09,87.1565,750.5,-478
10,4,-7.17987,-5.38788,-630.202,-185495,12870.6,3799.62,70.423,372.957,7.86,0.554506,10.8841,-120.79,3842.2,1048.1,2088.09,104.677,753.191,-478
10,5,-6.87469,-5.69305,-626.54,-187143,13786.1,4898.25,72.0036,377.308,7.86,1.16486,8.13751,-119.57,4391.51,-1973.14,1538.77,79.498,748.272,-478
10,6,-6.26434,-4.16717,-627.761,-188242,13236.8,3662.29,71.0858,378.477,7.86,0.859682,7.52716,-117.739,4299.96,-1149.17,1676.1,86.2397,748.479,-478
10,7,-8.0954,-5.38788,-625.93,-184396,13328.4,3112.98,71.2937,373.211,7.86,-0.0558454,8.74786,-122.621,5581.7,-874.511,3598.71,88.8682,739.48,-478
10,8,-6.26434,-4.47235,-631.423,-187418,13328.4,6271.55,71.1085,375.433,7.86,0.554506,6.00128,-124.453,4483.06,-1423.83,1676.1,84.5593,748.978,-478
10,9,-7.48504,-5.38788,-627.761,-187143,13603,4898.25,71.6691,376.727,7.86,0.554506,10.8841,-124.453,4025.3,-874.511,989.454,88.9731,752.656,-478
11,0,-3.51776,-2.94647,-631.423,-187967,13236.8,4486.27,70.9635,376.303,7.86,2.69074,6.00128,-115.297,4208.41,-1698.49,852.125,81.2686,748.5,-478
11,1,-7.17987,-5.0827,-625.319,-187418,13236.8,3936.95,71.1681,378.33,7.86,1.77521,6.00128,-124.453,4666.17,-2247.8,1813.43,77.9385,747.506,-478
11,2,-5.34881,-4.47235,-627.15,-187967,12779.1,4074.28,70.3764,378.331,7.86,0.24933,8.13751,-125.063,4299.96,-874.511,1538.77,89.0074,750.618,-478
11,3,-6.56952,-6.3034,-625.319,-186044,13511.5,3936.95,71.6073,376.134,7.86,1.16486,6.91681,-126.894,4208.41,-4994.38,1538.77,56.6413,751.835,-478
11,4,-3.21258,-4.16717,-626.54,-192087,12779.1,4211.61,70.3963,385.199,7.86,1.16486,7.52716,-121.401,3475.98,-1973.14,-1207.81,79.7469,756.368,-478
11,5,-6.87469,-4.47235,-625.93,-187143,13328.4,2838.32,71.2937,377.599,7.86,-0.0558454,7.52716,-121.401,4391.51,-874.511,2088.09,88.7965,748.826,-478
11,6,-5.65399,-6.3034,-627.761,-187967,12962.2,4211.61,70.6483,378.04,7.86,0.24933,4.78058,-120.79,4483.06,-874.511,2362.75,88.7601,747.886,-478
11,7,-6.87469,-8.43963,-625.319,-187418,13145.3,3524.96,71.0217,378.33,7.86,-1.27655,6.91681,-129.946,4391.51,-1423.83,2637.4,85.0429,751.205,-478
11,8,-6.26434,-5.38788,-629.592,-189066,13053.7,3799.62,70.7336,378.914,7.86,1.16486,8.13751,-122.011,3750.64,-599.852,1813.43,91.0836,754.26,-478
11,9,-6.26434,-5.38788,-627.15,-187143,13328.4,3250.3,71.2523,377.017,7.86,0.554506,6.30646,-121.401,4391.51,-874.511,1264.11,88.7965,748.826,-478
12,0,-6.56952,-2.33612,-627.15,-189066,13145.3,4074.28,70.9603,380.083,7.86,0.554506,9.35822,-119.57,4391.51,2970.7,1950.76,120.845,748.272,-478
12,1,-7.79022,-5.38788,-625.93,-184122,14335.5,3799.62,72.9027,372.772,7.86,1.16486,9.05304,-120.79,5215.49,-599.852,4560.01,91.034,741.822,-478
12,2,-5.34881,-4.77752,-627.15,-188516,12962.2,4623.6,70.6684,379.207,7.86,1.47003,8.44269,-123.232,4666.17,-1973.14,2088.09,79.9884,747.135,-478
12,3,-7.17987,-5.38788,-628.371,-186868,13419.9,4211.61,71.3567,376,7.86,0.554506,11.1893,-121.401,4299.96,-2522.46,1676.1,75.222,749.581,-478
